id,text,label
14703,"Hệ thống của chúng tôi phát hiện giao dịch đáng ngờ trên tài khoản OCB của bạn. Vui lòng xác minh tại http://vcb36-secure.org để tránh bị khóa.",scam
14704,"Thông báo: Bạn có một gói quà tặng từ TikTok. Nhận ngay tại http://secure19.top.",scam
14705,"Cảnh báo bảo mật: Tài khoản VPBank của bạn có dấu hiệu bị xâm nhập. Xác thực ngay tại http://vaynhanh46.online.",scam
14706,"(TB) Theo Thông tư 08/[NUMBER]/TT-BKHCN của Bộ KH&CN, thuê bao di động cần thực hiện xác thực thông tin thuê bao. Quý khách vui lòng bỏ qua tin nhắn nếu số điện thoại [NUMBER] đã thực hiện xác thực trên Ứng dụng MyVNPT hoặc tại các Điểm giao dịch. Nếu chưa thực hiện, VinaPhone kính mời Quý khách:
(1) Tải Ứng dụng My VNPT https://my.vnpt.com.vn/adv/tttb , truy cập mục ""Thông tin thuê bao"" và thực hiện theo hướng dẫn.
(2) Hoặc đến Điểm giao dịch VinaPhone gần nhất để được hỗ trợ.
CSKH: [NUMBER] ([MONEY]). Trân trọng!",legitimate
14707,"Chúc mừng sinh nhật Long! Chúc bạn tuổi mới nhiều niềm vui và thành công.",legitimate
14708,"Quy khach dang thuc hien
Thanh toan QR
Nguoi nhan: PAYOO
So tien: [MONEY]
Ma OTP: [NUMBER] hieu luc [TIME]",scam
14709,"Cảnh báo: Tài khoản ngân hàng OCB của bạn có hoạt động bất thường. Vui lòng đăng nhập tại http://support61.xyz để kiểm tra và bảo vệ tài khoản của bạn.",scam
14710,"Chúc mừng bạn đã trúng thưởng Iphone 14 Pro từ chương trình khuyến mãi của chúng tôi. Nhấn vào http://vcb41.club để nhận giải thưởng ngay hôm nay.",scam
14711,"OceanBank: Giao dịch chuyển khoản 3400.000 VND thành công. Số dư hiện tại: 3400.0000 VND.",legitimate
14712,"Bohha..Tôi xin lỗi..Trom thực sự ... từ trái tim tôi xin lỗi",legitimate
14713,"Chúc mừng sinh nhật Thành! Chúc bạn tuổi mới nhiều niềm vui và thành công.",legitimate
14714,"OceanBank: Bạn vừa nhận được 2800.000 VND từ Nghĩa. Số dư mới: 2800.0000 VND.",legitimate
14715,"Cuộc họp nhóm sẽ diễn ra vào lúc 10h tại phòng họp C135. Vui lòng đến đúng giờ.",legitimate
14716,"Thông báo: Bạn có một gói quà tặng từ J&T Express. Nhận ngay tại http://vcb47.online trước khi hết hạn.",scam
14717,"Ya ok, vikky vl c witin & lt;#& gt;",legitimate
14718,"Eximbank: Bạn vừa nhận được 2300.000 VND từ Phương. Số dư mới: 2300.0000 VND.",legitimate
14719,"Hệ thống của chúng tôi phát hiện giao dịch đáng ngờ trên tài khoản CIMB Vietnam của bạn. Vui lòng xác minh tại http://tcb22.club để tránh bị khóa và bảo vệ tài sản của bạn.",scam
14720,"Điểm của bạn sắp hết hạn. Vui lòng đổi quà. : visavnn.cc/vn",scam
14721,"Mọi người cẩn thận COVID-19 nhé, Bạc Liêu mình có ca ngủm rồi. đang ém ko (không) cho công bố, ghê chưa!",fake_news
14722,"Hệ thống của chúng tôi phát hiện giao dịch đáng ngờ trên tài khoản ABBank của bạn. Vui lòng xác minh tại http://verify19.cc để tránh bị khóa.",scam
14723,"(TB) Quy khach da hoa mang/dang ky/gia han goi cuoc/nap the VinaPhone va duoc nhan ma du thuong [NUMBER] tham gia CTKM ""30 nam phung su - Trieu qua Tri an"" mung Sinh nhat VinaPhone. Vui long soan tin 30NAM gui [NUMBER] (mien phi) truoc [TIME] ngay 10/07 de nhan co hoi trung giai den [MONEY], Ky nghi duong 5* tri gia [MONEY]. Tong gia tri giai thuong tren 03 TY dong. CSKH: [NUMBER] ([MONEY]).",legitimate
14724,"Bạn đã được chọn để nhận khoản vay nhanh với lãi suất thấp. Đăng ký ngay tại http://verify82.online.",scam
14725,"Citibank Vietnam: Quý khách vừa nhận được 2600.000 VND từ Giang. Số dư mới: 2600.0000 VND.",legitimate
14726,"Bạn đã thắng lớn trong chương trình khuyến mãi của VPBank, nhận ngay Xe Vision tại http://verify86.info.",scam
14727,"Bạn đã thắng lớn trong chương trình khuyến mãi của SeABank, nhận ngay Mercedes tại http://nhanthuong69.online.",scam
14728,"TUYỂN DỤNG Viettel: Việc nhẹ lương cao, thu nhập 500k-1tr/ngày. IB Zalo 0993211549.",scam
14729,"Xem phim hoạt hình, nghe nhạc & amp;",legitimate
14730,"Bạn đã thắng lớn trong chương trình khuyến mãi của MSB, nhận ngay Tai nghe AirPods Pro tại http://support43.info.",scam
14731,"Chuc mung ban da mua dung san pham cua thuong hieu APESTOMEN. De biet them thong tin chi tiet quy khach vui long truy cap website www.apestomen.com.vn",legitimate
14732,"Chào bạn, mình lỡ tay chuyển nhầm [MONEY] vào tài khoản của bạn. Bạn kiểm tra giúp và hoàn lại vào STK [NUMBER] Agribank nhé, cảm ơn bạn nhiều.",scam
14733,"VỪA KIỂM SOÁT ĐƯỢC DỊCH COVID-19, TRUNG QUỐC PHÁT HIỆN 1 CA TỬ VONG DO VIRUS HANTA BẮT NGUỒN TỪ CÁC LOÀI GẶM NHẤM ______________________________ Tại tỉnh Vân Nam, một người đàn ông đã tử vong trên đường từ Sơn Đông trở  về, tờ Hoàn cầu Thời báo đưa tin. ""Anh ấy đã được thử nghiệm dương tính với virus hanta.""  Virus Hanta là họ virus lây lan qua loài gặm nhấm. Dòng tweet được đăng tải giữa lúc đại dịch Covid-19 vừa được kiểm soát đã được chia sẻ hơn 15.000 lần. Tuy  các quốc <URL> trên toàn  cầu đang trong tình trạng báo động cao vì dịch Covid-19 thì không có dấu hiệu nào cho thấy virus Hanta sẽ đặt ra mối đe dọa sức khỏe cộng đồng toàn cầu. Theo CDC, các trường hợp nhiễm virus Hanta rất hiếm và chúng lây lan là do tiếp xúc gần với nước tiểu, phân hoặc nước bọt của loài gặm nhấm. Virus Hanta có thể truyền từ người này sang người khác nhưng chỉ trong ""những hoàn cảnh đặc biệt"". Ở Mỹ, virus có thể gây hội chứng phổi virus Hanta. Đây là một bệnh hô hấp nặng có thể dẫn đến tử vong. Những triệu chứng của bệnh bao gồm mệt mỏi, sốt, đau cơ, nhức đầu, chóng mặt, ớn lạnh và các vấn đề về bụng. Bệnh nhân cũng có thể bị ho và khó thở do phổi chứa đầy chất lỏng. Ở châu Âu và châu Á, người nhiễm virus Hanta sẽ bị sốt xuất huyết và hội chứng thận với những triệu chứng như đau cơ, sốt, ớn lạnh, buồn nôn, mờ mắt. Nặng hơn thì bệnh nhân có thể bị suy thận cấp. Theo Tinmoi ______________________________ Cùng đón chờ các topic hay ho khác tại fanpage Weibo Việt Nam của chúng mình nhé!!! . #Weibo #WeiboVN #WeiboViệtNam Xem thêm",legitimate
14734,"Chúc mừng bạn đã trúng thưởng Xe máy Honda Lead từ chương trình khuyến mãi của chúng tôi. Nhấn vào http://support90.top để nhận giải thưởng ngay hôm nay.",scam
14735,"Thông báo: Bạn có một gói quà tặng từ AirPay. Nhận ngay tại http://vcb58-secure.org.",scam
14736,"Bạn có một gói quà tặng từ Boxme, nhận ngay tại http://vaynhanh47.cc.",scam
14737,"Nhiều tháng trời những bác sĩ nơi đây vẫn chưa về nhà, nhưng đổi lại hàng trăm người khác sẽ sớm thôi được trở về với gia đình.

Sẽ còn rất nhiều câu chuyện được kể trong ""CÂU CHUYỆN TỪ VÙNG DỊCH"" lên sóng 20h hàng ngày trên VTV1.",legitimate
14738,"Hôm nay trời đẹp quá, đi cà phê không Châu ơi?",legitimate
14739,"Mã OTP của bạn là 422738. Vui lòng không chia sẻ mã này cho bất kỳ ai.",legitimate
14740,"Bạn đã được chọn để nhận khoản vay nhanh với lãi suất thấp. Đăng ký ngay tại http://verify63.top để được hỗ trợ nhanh chóng.",scam
14741,"TUYỂN DỤNG SSI: Việc nhẹ lương cao, thu nhập 500k-1tr/ngày. IB Zalo 0945914255.",scam
14742,"Vui lòng truy cập http://tcb64.online để biết thêm chi tiết.",scam
14743,"Theo ông Luis Miguel Barbosa, thống đốc bang Puebla của Mexico, người nghèo sẽ miễn nhiễm với bệnh Covid-19. Nếu vậy thì ở Việt Nam này 90% miễn dịch Covid rồi, bảo sao kiểm soát dịch tốt.",fake_news
14744,"(DK) Chúc mừng Quý khách đã tham gia DV Chọn Số May Mắn nhận thưởng và cơ hội trúng thưởng [MONEY] ĐỒNG/NGÀY hoặc [MONEY] ĐỒNG/THÁNG. Miền phí 1 ngày đầu tiên, cước sau KM [MONEY]/ngày. Để hủy dịch vụ, soạn HUY LQ gửi [NUMBER]. Chi tiết truy cập http://mayman.myfoto.vn hoặc LH [NUMBER] ([MONEY]/phút). Trân trọng cảm ơn!",legitimate
14745,"Hệ thống phát hiện giao dịch lạ, vui lòng xác minh tài khoản Standard Chartered Vietnam của bạn tại http://vcb22.info để tránh bị khóa và bảo vệ tài sản của bạn.",scam
14746,"[QC] TẶNG 10.[POINT] VIETTEL++ KHI ĐĂNG KÝ TÀI KHOẢN MY VIETTEL. CT áp dụng cho thuê bao di động tạo tài khoản lần đầu và đăng nhập ứng dụng My Viettel thành công tại https://myviettel.go.link/ikQMm. Điểm tặng sẽ được lưu trong ví voucher trên ứng dụng My Viettel. Chi tiết LH 198 ([MONEY]). Từ chối QC, soạn TC3 gửi 199.",legitimate
14747,"Bạn có một gói quà tặng từ AloShip, nhận ngay tại http://vcb73-verify.com.",scam
14748,"FPT Shop SALE lớn: giảm tới 50% toàn bộ sản phẩm, freeship toàn quốc. Soạn DK gửi 8x00 để nhận mã giảm giá.",scam
14749,"ABBank: Số dư tài khoản thay đổi -1900.000 VND. ội dung: Thanh toán tiền điện.",legitimate
14750,"Cuộc họp nhóm sẽ diễn ra vào lúc 10h tại phòng họp C388. Vui lòng đến đúng giờ.",legitimate
14751,"Ngày 23.6, Công an huyện Can Lộc (Hà Tĩnh) cho biết vừa phối hợp Phòng Cảnh sát Hình sự Công an tỉnh Hà Tĩnh bắt giữ 2 đối tượng đang vận chuyển pháo với trọng lượng gần 180kg",legitimate
14752,"Những gì bạn cần.",legitimate
14753,"Cảnh báo bảo mật: Tài khoản DongA Bank của bạn có dấu hiệu bị xâm nhập. Xác thực ngay tại http://verify29.club để bảo vệ tài khoản của bạn.",scam
14754,"Chúc mừng bạn đã trúng thưởng Voucher Grab 300.000 VND từ chương trình khuyến mãi của chúng tôi. Nhấn vào http://nhanthuong71.top để nhận giải thưởng.",scam
14755,"Vay tiền nhanh không cần thẩm định, giải ngân 15 phút. Lãi suất 0%. Đăng ký: http://support11-bank.net.",scam
14756,"Vay tiền nhanh không cần thẩm định, giải ngân 15 phút. Lãi suất 0%. Đăng ký: http://vaynhanh37.top.",scam
14757,"PVcomBank: Bạn vừa nhận được 500.000 VND từ Ngân. Số dư mới: 500.0000 VND.",legitimate
14758,"888TO tai app nhan ngay [MONEY]~[MONEY],phat qua khung [NUMBER] ty.combo thuong khung [MONEY],Nhan thuong ngay tai https://ads888to44.com/?cid=[NUMBER]",legitimate
14759,"Shop xả kho nghi bán, Iphone 15 Pro Max giá chỉ 2 triệu. Đặt ngay tại http://tcb42.vip.",scam
14760,"Không phải lo lắng, buổi chụp hình hy vọng diễn ra tốt đẹp.",legitimate
14761,"Tôi sẽ ở đó với trong & lt;#& gt;",legitimate
14762,"Cảnh báo bảo mật: Tài khoản Shinhan Bank Vietnam của bạn có dấu hiệu bị xâm nhập. Xác thực ngay tại http://support38.online.",scam
14763,"Vui lòng truy cập http://verify10-secure.org để biết thêm chi tiết.",scam
14764,"SCB: Số dư tài khoản thay đổi -900.000 VND. ội dung: Thanh toán tiền điện.",legitimate
14765,"Thân mến, sẽ gửi thư tonite.",legitimate
14766,"Chúc mừng bạn đã trúng thưởng Voucher Shopee 1.000.000 VND. Vui lòng truy cập http://nhanthuong84-bank.net để nhận giải thưởng.",scam
14767,"Chúc mừng thuê bao quý khách đã trúng thưởng Voucher Foody 150.000 VND. Truy cập http://secure40.top để nhận thưởng ngay.",scam
14768,"Mã OTP của bạn là 322140. Vui lòng không chia sẻ mã này cho bất kỳ ai.",legitimate
14769,"TIN THẬT ĐÁNG MỪNG :)
    #phicôngngườiAnh #Covid19",legitimate
14770,"Thông báo: Bạn có một gói quà tặng từ TikTok. Nhận ngay tại http://support77.info.",scam
14771,"Liên quan tới thông tin một nhóm khoảng 40 người Việt Nam trong đó có các du học sinh đang bị mắc kẹt tại sân bay Dallas (Hoa Kỳ) do chuyến bay về Việt Nam quá cảnh ở Narita (Nhật Bản) bị hủy, Tổng Lãnh sự quán Việt Nam tại San Francisco cho biết:

Ngay sau khi nhận được thông tin, các cơ quan đại diện Việt Nam tại Hoa Kỳ đã khẩn trương liên hệ với các du học sinh để tìm hiểu thông tin, chủ động trao đổi với các cơ quan chức năng sở tại, các hãng hàng không để tìm chuyến bay phù hợp, đưa các du học sinh về nước.

Đến tối ngày 22/3 (theo giờ Hoa Kỳ), gần 30 thành viên trong đoàn du học sinh nói trên đã đổi được vé máy bay về Việt Nam quá cảnh tại San Francsico (Hoa Kỳ) và Hong Kong (Trung Quốc). Tổng Lãnh sự quán Việt Nam tại San Francisco đã có mặt tại sân bay quốc tế San Francisco để hỗ trợ các thành viên trong đoàn lên đường về nước. Hiện vẫn còn 12 du học sinh đang đợi tại sân bay Dallas và sẽ di chuyển vào ngày mai.

Trong bối cảnh nhiều nước/vùng lãnh thổ đã tiến hành hạn chế hoặc đóng cửa các đường bay quốc tế, không cho quá cảnh (transit), khiến nhiều hành khách là công dân Việt Nam bị “kẹt” tại các sân bay quốc tế, Bộ Ngoại giao đã liên tục cập nhật thông tin và đưa ra các khuyến cáo công dân Việt Nam về việc đi lại, đặc biệt là lưu ý công dân hạn chế tối đa đi lại giữa các nước và về Việt Nam trong thời điểm hiện nay (trừ trường hợp bất khả kháng), tuân thủ các biện pháp phòng, chống dịch của nước sở tại, thường xuyên kiểm tra, cập nhật quy định của nước sở tại và các hãng hàng không, đảm bảo có đủ các giấy tờ cần thiết theo yêu cầu để thực hiện chuyến đi (đặc biệt là các giấy tờ xác nhận tình trạng sức khỏe nếu có). Trường hợp không có đầy đủ giấy tờ cần thiết có thể bị phía nước ngoài từ chối cho quá cảnh hoặc xuất nhập cảnh.

Trường hợp cần trợ giúp, đề nghị công dân liên hệ theo số đường dây nóng bảo hộ công dân được đăng tải trên website chính thức của các Cơ quan đại diện Việt Nam ở nước ngoài hoặc số điện thoại của Tổng đài Bảo hộ công dân Cục Lãnh sự là: +84.981.84.84.84.

Đầu mối liên hệ tại Đại sứ quán Việt Nam tại Washington DC: +1 <PHONE>;

Đầu mối liên hệ tại Tổng Lãnh sự quán Việt Nam tại San Francisco: +1 <PHONE>; hoặc +1 <PHONE>; email: <URL>;

Đầu mối liên hệ tại Tổng Lãnh sự quán Việt Nam tại Houston: +1 <PHONE>; email: <URL>

Theo Cổng thông tin Chính phủ",legitimate
